State,Location,Address,City,Facility,Hours,Phone Number,Eligibility,Link
Texas,Baylor Scott & White,5251 W. US Hwy 290,Austin,Drive-thru,,,Appt only,https://www.bswhealth.com/Pages/coronavirus-information.aspx
Texas,Baylor Scott & White,425 University Blvd,Round Rock,Drive-thru,,,Appt only,https://www.bswhealth.com/Pages/coronavirus-information.aspx
Texas,Baylor Scott & White Medical Center,2401 S 31st St.,Temple,Drive-thru,,,,https://www.bswhealth.com/Pages/coronavirus-information.aspx
Texas,Bestcare Family Medical Center,4402 Broadway Suite 1,Garland,Clinic,,972-240-1789,,https://bestcaregarland.com/
Texas,Burnet Elementary School,3700 Thomason Ave,El Paso,Drive-thru,Monday–Friday: 8:00 AM – 11:00 AM MDT,,,https://virtualcarefamilies.com/testsite/
Texas,Butler Stadium,13755 S. Main St.,Houston,Drive-thru,,832-393-4220,,
Texas,Care Urgent Care,3051 North Zaragoza Rd.,El Paso,Clinic,,(915) 213-7222,,https://www.ucareclinics.com/about-us-at-urgent-care-clinic-in-el-paso-tx
Texas,Central Texas Urgent Care,1135 TX-340 Loop,Waco,Drive-thru,,254-867-1962,,https://nextcare.com/curbside/
Texas,Children's Memorial Hermann Hospital,6411 Fannin,Houston,Clinic,,713-704-5437,,http://www.memorialhermann.org/coronavirus/?ticker=covid-19
Texas,Christus Spohn Memorial,2606 Hospital Blvd,Corpus Christi,Drive-thru,,361-826-7200,appt - call for screening,https://www.christushealth.org/spohn/about/news/covid-19
Texas,City of Brownsville Drive-Thru Testing,Unlisted,Brownsville,Drive-thru,,,Location given after assessment,https://btxcares.com/covid-19-pre-screen-questionnaire/
Texas,City of Laredo Health Department,2600 Cedar Ave,Laredo,Drive-thru,Tuesdays 9-11,956-795-4954,Call ahead,https://www.kgns.tv/2020/06/16/health-department-continues-covid-19-testing/
Texas,City Square,1610 S. Malcolm X Blvd.,Dallas,Drive-thru,"T,W,R,F- 1pm - 5 pm; Sat- 8:30 am- 2:30 pm",,,https://www.thelittleclinic.com/drivethru-testing
Texas,CityDoc Urgent Care,"5301 W Lovers Ln., Ste. 109",Dallas,Clinic,,214-352-7800,,https://citydoc.net/
Texas,CityDoc Urgent Care,"2909 McKinney Ave., Ste. B",Dallas,Clinic,,214-871-7000,,https://citydoc.net/
Texas,CityDoc Urgent Care,10759 Preston Rd. Ste. 200,Dallas,Clinic,,972-480-3400,,https://citydoc.net/
Texas,CityDoc Urgent Care,"3020 W 7th St., Ste. 210",Fort Worth,Clinic,,817-984-8687,,https://citydoc.net/
Texas,Clinicas Mi Doctor,941 E Park Row Dr,Arlington,Drive-thru,"Monday to Friday, 8:00am to 5:00pm. Select clinics are open on Saturdays, 8:00am to 12:00pm.",1-888-776-5252,,https://mdmedicalgroup.us/drive-thru-testing-for-covid-19-dfw-locations/
Texas,Clinicas Mi Doctor,10058 Long Point Rd,Houston,Drive-thru,,1-888-776-5252,,
Texas,Clinicas Mi Doctor,5230 Aldine Mail Rte Rd,Houston,Drive-thru,"Monday to Friday, 8:00am to 5:00pm. Select clinics are open on Saturdays, 8:00am to 12:00pm.",1-888-776-5252,,https://mdmedicalgroup.us/drive-thru-testing-for-covid-19-dfw-locations/
Texas,Clinicas Mi Doctor,8225 Broadway St,Houston,Drive-thru,"Monday to Friday, 8:00am to 5:00pm. Select clinics are open on Saturdays, 8:00am to 12:00pm.",1-888-776-5252,,https://mdmedicalgroup.us/drive-thru-testing-for-covid-19-dfw-locations/
Texas,Clinicas Mi Doctor - Lewisville,701 S Stemmons Fwy,Lewisville,Drive-thru,,1-888-776-5252,,
Texas,Clinicas Mi Doctor - Seminary location,4200 South Fwy. #106,Fort Worth,Drive-thru,,1-888-776-5252,,
Texas,Collier Regional Library,6200 Pinemont Dr.,Houston,Drive-thru,10:00 am - 5:00 pm,,,https://www.thelittleclinic.com/drivethru-testing
Texas,Community ER Houston,3550 Rayford Drive,Spring,"Drive-thru, Walk-thru",,281 453 7150,,https://www.communityerhouston.com/
Texas,Community Med Family Urgent Care,6320 U.S. 287 Frontage Rd #112,Arlington,Clinic,,817-778-9883,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,11350 US-380 #100,Cross Roads,Clinic,,940-228-0721,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,295 FM156 #300,Haslet,Clinic,,817-779-4382,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,3591 McKinney Street Suite #400A,Melissa,Clinic,,972-464-1611,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,670 W Princeton Dr #400,Princeton,Clinic,,972-699-5250,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,1000 N Preston Rd #60,Prosper,Clinic,,972-833-1142,,https://communitymedcare.com/news/
Texas,Community Med Family Urgent Care,3210 Midwestern Pkwy #500,Wichita Falls,Clinic,,940-488-4616,,https://communitymedcare.com/news/
Texas,Corpus Christi Urgent Care,14317 Northwest Blvd.,Corpus Christi,Clinic,,361.524.4276,,https://www.tlcmedicalcenter.com/
Texas,Coryell Health,1507 West Main Street,Gatesville,Clinic,,(254) 865-2166,,https://coryellhealth.org/
Texas,Coryell Health,1510 Hannah Valley Road,Goldthwaite,Clinic,,(254) 865-2166,,https://coryellhealth.org/
Texas,Coryell Health,5100 Franklin Ave,Waco,Clinic,,(254) 865-2166,,https://coryellhealth.org/
Texas,Country Club Urgent Care,"8041 North Mesa, Suite B2",El Paso,Clinic,,(915) 307-3870,,https://www.countrycluburgentcare.net/a-message-to-our-community-about-covid-19/
Texas,CVS Health COVID-19 Testing Site,1010 North Willis Street,Abilene,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,965 North Judge Ely Boulevard,Abilene,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1550 Stacy Road,Allen,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1600 South Bypass 35,Alvin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,317 East Amarillo Boulevard,Amarillo,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3340 South Western Street,Amarillo,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,6151 Matlock Road,Arlington,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3401 South Collins,Arlington,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,815 East Abrams,Arlington,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,702 East Tyler Street,Athens,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,101 Loop 59 North,Atlanta,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,"2101 S. Lamar Boulevard, Unit B",Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4001 West William Cannon Drive,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1701 East Parmer Lane,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,520 West Slaughter Lane,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,"5256 Burnet Road, Suite B",Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1701 Briarcliff Boulevard,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4405 East Riverside Drive,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1950 W. William Cannon,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,11300 North Lamar Boulevard,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,11725 North FM 620,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2610 Lake Austin Boulevard,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3500 West Slaughter Lane,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,5526 South Congress Avenue,Austin,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,11820 Elam Road,Balch Springs,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2711 7th Street,Bay City,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1514 North Alexander,Baytown,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3923 Garth Road,Baytown,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,6850 Eastex Freeway,Beaumont,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3890 Phelan Boulevard,Beaumont,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2950 North Dowlen Road,Beaumont,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,237 East Pipeline Road,Bedford,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,5430 Bissonnet Street,Bellaire,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1513 South Valley Mills Drive,Beverly Hills,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1501 West Walker,Breckenridge,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7395 Padre Island Highway,Brownsville,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1484 Ruben M Torres Sr Boulevard,Brownsville,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1319 Austin Avenue,Brownwood,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,220 S FM 1626,Buda,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3065 North Josey Lane,Carrollton,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4100 State Highway 121,Carrollton,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1009 West Rosemeade Parkway,Carrolton,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,801 West Panola Street,Carthage,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,6915 West Avenue,Castle Hills,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,814 Sheldon Road,Channelview,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2411 Texas Avenue South,College Station,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,9884 Highway 242,Conroe,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2110 North Frazier Street,Conroe,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8027 Kitty Hawk,Converse,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1000 East Sandy Lake Drive,Coppell,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1101 FM 2181,Corinth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4166 South Staples Street,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7798 South Padre Island Drive,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1240 South Port Avenue,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4102 Ayers Street,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4801 South Alameda Street,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3205 South Alameda St,Corpus Christi,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,601 West 7th Avenue,Corsicana,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,825 South Crowley Road,Crowley,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,10515 Fry Road,Cypress,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7010 Fry Road,Cypress,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,13757 Cypress North Houston Road,Cypress,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,12550 Louetta Road,Cypress,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,26265 Northwest Freeway,Cypress,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,15105 Preston Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,5429 Ross Avenue,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4207 Lemmon Avenue,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8024 Walnut Hill Lane,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,6004 Samuell Boulevard,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,10666 East Northwest Highway,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8555 Ferguson Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,10014 Garland Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,13033 Coit Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,150 East Illinois Avenue,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,17410 Marsh Lane,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3030 Sylvan Avenue,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3133 East Lemmon Avenue,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7102 Campbell Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7203 Skillman Street,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,7979 Beltline Road,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,9390 Forest Lane,Dallas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2910 FM Road 120 West,Denison,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,100 N. Dumas Avenue,Dumas,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,615 South Cockrell Hill Road,Duncanville,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2820 West University Drive,Edinburg,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2121 West Trenton Road,Edinburg,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,12051 Tierra Este Road,El Paso,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1780 N Lee Trevino Drive,El Paso,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8041 N. Mesa Street Suite A,El Paso,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3350 Forest Hill Circle,Forest Hill,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4400 Basswood Boulevard,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8560 South Hulen Street,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,1201 North Beach Street,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,4140 East Lancaster Avenue,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,8520 West Highway 80,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3145 Mansfield Highway,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,2706 Jacksboro Highway,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Texas,CVS Health COVID-19 Testing Site,3401 Atla Mere Drive,Fort Worth,Drive-thru,,,schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
