State;Location;Address;City;Facility;Phone Number"
"Texas;Integrity Urgent Care;3010 East Hwy 190, Ste 254;Copperas Cove;Clinic;254-577-5642"
"Texas;Integrity Urgent Care;2901 W Seventh Ave;Corsicana;Clinic;(903) 616 - 0111"
"Texas;J.P. Elder Middle School;709 NW 21st St;Fort Worth;Drive-thru;"
"Texas;Legacy ER;1310 W. Exchange Pkwy;Allen;Clinic;972-678-4545"
"Texas;Legacy ER;330 S Denton Tap Rd;Coppell;Clinic;469-312-7777"
"Texas;Legacy ER;9205 Legacy Dr.;Frisco;Clinic;972-668-6020"
"Texas;Legacy ER;16151 Eldorado Pkwy;Frisco;Clinic;972-731-5151"
"Texas;Legacy ER;2810 Hardin Blvd;McKinney;Clinic;972-548-7277"
"Texas;Legacy ER;8950 N. Tarrant Pkwy North;Richland Hills;Clinic;817-281-7277"
"Texas;Lone Star Family Health Center;13905 Grangerland Road;Conroe;Clinic;936.539.4004"
"Texas;Lone Star Family Health Center;605 S. Conroe Medical Drive;Conroe;Clinic;936.539.4004"
"Texas;Lone Star Family Health Center;440 Rayford Rd, Suite 150;Spring;Clinic;936.539.4004"
"Texas;Lone Star Family Health Center;9516 West FM 1097, Suite 140;Willis;Clinic;936.539.4004"
"Texas;MD Family Clinic - Bruton;9709 Bruton Rd;Dallas;Drive-thru;1-888-776-5252"
"Texas;MD Family Clinic - Irving Heights;1111 S Irving Heights Dr;Irving;Drive-thru;1-888-776-5252"
"Texas;MD Family Clinic - Marsh;9991 Marsh Ln. #100;Dallas;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics;490 IH-10 north, I-10 Frontage Rd #100;Beaumont;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics;294 Uptown Blvd #120;Cedar Hill;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics;20403 Farm to Market Rd 529 #200;Cypress;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics;3434 W Illinois Ave #306-3;Dallas;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics - Harrisburg;6812 Harrisburg Blvd;Houston;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics - Saner;3201 W. Saner Ave.;Dallas;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics - West Plano;7800 Preston Rd. #300;Plano;Drive-thru;1-888-776-5252"
"Texas;MD Kids Pediatrics Health Network;1570 Lomaland Dr # A;El Paso;Drive-thru;1-888-776-5252"
"Texas;MED Urgent Care;4400 Teasley Ln #200;Denton;Clinic;(940) 220-3224"
"Texas;MedExpress;3700 S. Cooper St.;Arlington;Drive-thru;817-419-1046"
"Texas;MedExpress;3565 College St.;Beaumont;Drive-thru;409-813-8189"
"Texas;MedExpress;5700 N. Tarrant Pkwy.;Fort Worth;Drive-thru;817-281-0196"
"Texas;MedExpress;3413 N. Belt Line Rd.;Irving;Drive-thru;972-252-9809"
"Texas;MedExpress;22915 Morton Ranch Rd.;Katy;Drive-thru;281-574-0124"
"Texas;MedExpress;4750 Fairmont Pkwy.;Pasadena;Drive-thru;281-998-0912"
"Texas;MedExpress;4050 FM 762 Rd.;Richmond;Drive-thru;281-232-7438"
"Texas;MedExpress;1305 Dallas Highway;Waxahachie;Drive-thru;972-937-1203"
"Texas;Memorial Hermann Cypress Hospital;27800 Northwest Freeway;Cypress;Clinic;(346) 231-4000"
"Texas;Memorial Hermann Greater Heights Hospital;1635 North Loop W;Houston;Clinic;(713) 867-2000"
"Texas;Memorial Hermann Katy Hospital;23900 Katy Fwy;Katy;Clinic;(281) 644-7000"
"Texas;Memorial Hermann Memorial City Medical Center;921 Gessner Rd;Houston;Clinic;(713) 242-3000"
"Texas;Memorial Hermann Northeast Hospital;18951 Memorial North;Humble;Clinic;(281) 540-7700"
"Texas;Memorial Hermann Pearland Hospital;16100 South Freeway;Pearland;Clinic;(713) 413-5000"
"Texas;Memorial Hermann Southeast Hospital;11800 Astoria Blvd.;Houston;Clinic;(281) 929-6100"
"Texas;Memorial Hermann Southwest Hospital;7600 Beechnut St;Houston;Clinic;(713) 456-5000"
"Texas;Memorial Hermann Sugar Land Hospital;17500 West Grand Parkway South;Sugar Land;Clinic;(281) 725-5000"
"Texas;Memorial Hermann-Texas Medical Center;6411 Fannin St;Houston;Clinic;(713) 704-4000"
"Texas;Methodist Health System;3500 W Wheatland Rd;Dallas;Drive-thru;(214) 933-8811"
"Texas;Midland Community Healthcare Services;400 Rosalind Redfern Grover Pkwy;Midland;Clinic;(432)681-3100"
"Texas;Midland Community Healthcare Services;801 East Florida Avenue;Midland;Clinic;(432)685-0450"
"Texas;Midland Community Healthcare Services;2500 Delano Avenue;Midland;Clinic;(432)697-4747"
"Texas;Midland Community Healthcare Services;2502 Delano Avenue;Midland;Clinic;(432)699-3817"
"Texas;My Family Doctor Clinic;6430 Hillcroft Ave;Houston;Drive-thru;"
"Texas;Neighborhood Medical Center;5917 Belt Line Rd;Dallas;Drive-thru;972.726.6464"
"Texas;New Caney;11985 N, TX-99;New Caney;Drive-thru;"
"Texas;Next Care Urgent Care;351 Cypress Creek Road #103;Cedar Park;Clinic;512-250-8199"
"Texas;Next Care Urgent Care;900 North Austin Avenue;Georgetown;Clinic;(512) 930-7828"
"Texas;Next Care Urgent Care;1202 E NASA Pkwy;Houston;Drive-thru;(281) 335-0606"
"Texas;Next Care Urgent Care;10906 FM1960;Houston;Drive-thru;281-477-7490"
"Texas;Next Care Urgent Care;1331 Northpark Dr;Kingwood;Drive-thru;281-359-5330"
"Texas;Next Care Urgent Care;1701 US-281 North;Marble Falls;Drive-thru;830-798-1122"
"Texas;Next Care Urgent Care;15320 TX-105 #120;Montgomery;Drive-thru;936-582-5660"
"Texas;Next Care Urgent Care;6825 Spencer Hwy;Pasadena;Drive-thru;(281) 741-0070"
"Texas;Next Care Urgent Care;2705 E Broadway St;Pearland;Drive-thru;(281) 412-0508"
"Texas;Next Care Urgent Care;1104 Rayford Rd;Spring;Drive-thru;281-825-3265"
"Texas;Next Level Urgent Care;8720 Hwy. 6;Missouri City;Drive-thru;281-783-8162"
"Texas;Next Level Urgent Care;16902 Hwy. 59, Ste 108;Sugar Land;Drive-thru;281-783-8162"
"Texas;OakBend Medical Center;4911 Sandhill Drive;Sugar Land;Drive-thru;281-238-7870"
"Texas;Omni Medical;McDermott Rd;Plano;Drive-thru;972-668-6868"
"Texas;Omni Medical;3413 Spectrum Blvd Suite #100;Richardson;Drive-thru;972-668-6868"
"Texas;Parkland Health and Hospital System;5200 Harry Hines Blvd;Dallas;Drive-thru;"
"Texas;Pasadena Health Center;908 Southmore;Pasadena;Clinic;713-893-5411"
"Texas;Passport Health;12810 Hillcrest Rd. Suite B131;Dallas;Drive-thru;469-241-1954"
"Texas;Passport Health;1340 S Main St. #185;Grapevine;Drive-thru;469-241-1954"
"Texas;Passport Health;4700 Dexter Dr #300;Plano;Drive-thru;469-241-1954"
"Texas;Passport Health Mckinney;600 W. Eldorado Rd Building B Suite 4;Mckinney;Drive-thru;469-241-1954"
"Texas;Physicians Premier;5525 Burnet Road Suite A;Austin;Clinic;(512) 371-0911"
"Texas;Physicians Premier;512 W SH 71;Bastrop;Clinic;512-321-0911"
"Texas;Physicians Premier;2411 Boonville Road;Bryan;Clinic;(979) 775-0911"
"Texas;Physicians Premier;580 Cibolo Valley Drive;Cibolo;Clinic;210-251-3545"
"Texas;Physicians Premier;5521 Saratoga Blvd, Suite 100;Corpus Christi;Clinic;(361) 980-0911"
"Texas;Physicians Premier;11158 Leopard Street. Suite 103;Corpus Christi;Clinic;(361) 991-0811"
"Texas;Physicians Premier;4141 S Staples St, Suite 106;Corpus Christi;Clinic;(361) 991-0911"
"Texas;Physicians Premier;7750 South Padre Island Drive;Corpus Christi;Clinic;(361) 994-1911"
"Texas;Physicians Premier;3351 Clear Lake City Blvd., Suite 100;Houston;Clinic;(281) 280-0911"
"Texas;Physicians Premier;1860 US Hwy 181, Suite C;Portland;Clinic;(361) 986-0911"
"Texas;Physicians Premier;2105 E. Palm Valley Blvd.;Round Rock;Clinic;(512) 255-0911"
"Texas;Physicians Premier;3154 SE Military Dr. Suite 103;San Antonio;Clinic;210-337-0911"
"Texas;Physicians Premier;20475 Highway 46, Suite 100;Spring Branch;Clinic;(830) 438-6911"
"Texas;Premier Care;1509 N Interstate 35;San Marcos;Clinic;512.648.6188"
"Texas;Premier Care;7010 West Adams Ave;Temple;Clinic;254.228.1200"
"Texas;Premier Care;221 S Jack Kultgen Expy;Waco;Clinic;254.537.9452"
"Texas;Premier Care;9110 Jordan Lane;Woodway;Clinic;254.399.0740"
"Texas;PrimaCare;642 Uptown Blvd.;Cedar Hill;Drive-thru;972-637-5100"
"Texas;PrimaCare;6350 East Mockingbird Lane;Dallas;Drive-thru;214-828-0448"
"Texas;PrimaCare;11888 Marsh Ln.;Dallas;Drive-thru;972-488-9222"
"Texas;PrimaCare;2205 N Tarrant Pkwy;Fort Worth;Drive-thru;817 328-3320"
"Texas;PrimaCare;540 Surf St.;Lewisville;Drive-thru;972-420-9900"
"Texas;PrimaCare;1920 Eldorado Pkwy;McKinney;Drive-thru;469-952-3737"
"Texas;PrimaCare;1280 N Town East Blvd.;Mesquite;Drive-thru;972-686-1880"
"Texas;PrimaCare;3304 Alma Dr;Plano;Drive-thru;972-424-6581"
"Texas;PrimaCare;5076 W Plano Pkwy;Plano;Drive-thru;972-733-0095"
"Texas;PrimaCare;1810 N Plano Rd.;Richardson;Drive-thru;972-664-9888"
"Texas;Quality Urgent Care;2106 W. Oaklawn Rd.;Pleasanton;Clinic;(830) 569-1950"
"Texas;Quality Urgent Care;19422 N US HWY 281 Ste 106;San Antonio;Clinic;(210)-455-9000"
"Texas;Quality Urgent Care;8526 IH 35 South;San Antonio;Clinic;(210)-782-9495"
"Texas;Quality Urgent Care;318 W Loop 1604 N;San Antonio;Clinic;210-523-2273"
"Texas;Quality Urgent Care;6032 FM 3009, Ste 120;Schertz;Clinic;(210) 878-4033"
"Texas;Quest Care Medical Clinic;3051 S. Center Street;Arlington;Clinic;(817) 468-1818"
"Texas;Quest Care Medical Clinic;550 NW Summercrest blvd;Burleson;Clinic;"
"Texas;Quest Care Medical Clinic;743 Plaza Boulevard;Coppell;Clinic;(972) 906-9130"
"Texas;Quest Care Medical Clinic;7540 Lyndon B Johnson Fwy;Dallas;Clinic;"
"Texas;Quest Care Medical Clinic;301 Clifford Center Drive, Suite 115;Fort Worth;Clinic;(817) 737-6552"
"Texas;Quest Care Medical Clinic;5291 W. University Drive;McKinney;Clinic;(972) 542-8464"
"Texas;Rapid Med Urgent Care Center;8501 FM 407;Highland Village;Clinic;(972) 966-1980"
"Texas;Rapid Med Urgent Care Center;3800 Main St;The Colony;Clinic;(214) 423-4141"
"Texas;Rockwall;810 E. Ralph Hall Pkwy, Suite 100;Rockwall;Clinic;469-402-3400"
"Texas;Rockwall;576 W. I-30;Royse City;Clinic;469-351-0100"
"Texas;Salvador H. Sanchez Middle;321 N. Rio Vista Rd;Socorro;Drive-thru;"
"Texas;Sinai Urgent Care;211 E FM 544;Murphy;Drive-thru;972-200-3199"
"Texas;SISD Aquatic Center;1257 Southview Dr;El Paso;Drive-thru;"
"Texas;South Texas Medical Center;8431 Fredericksburg Rd.;San Antonio;Drive-thru;"
"Texas;Surepoint Emergency;611 Northwest Pkwy;Azle;Drive-thru/Walk-in;817.270.0777"
"Texas;Surepoint Emergency;4117 South Staples St. #140;Corpus Christi;Drive-thru/Walk-in;361-855-1121"
"Texas;Surepoint Emergency;14433 S. Padre Island Dr.;Corpus Christi;Drive-thru/Walk-in;361-949-1900"
"Texas;Surepoint Emergency;2426 Lillian Miller Pkwy;Denton;Drive-thru/Walk-in;940-218-6712"
"Texas;Surepoint Emergency;7445 Oakmont Blvd.;Fort Worth;Drive-thru/Walk-in;817-423-8444"
"Texas;Surepoint Emergency;1607 S. Bowen Rd.;Pantego;Drive-thru/Walk-in;817-795-3295"
"Texas;Surepoint Emergency;2108 W. Washington St.;Stephenville;Drive-thru/Walk-in;254-434-2093"
"Texas;Surepoint Emergency;730 Adams Dr.;Weatherford;Drive-thru/Walk-in;817-594-0911"
"Texas;Swift Care;1201 Main Street, Ste. 600;Euless;Drive-thru;(682) 738-3460"
"Texas;Texas MedClinic Urgent Care;9900 South IH 35;Austin;Clinic;(512) 291-5577"
"Texas;Texas MedClinic Urgent Care;12319 N Mo-Pac Expy;Austin;Clinic;(512) 835-5577"
"Texas;Texas MedClinic Urgent Care;958 IH 35N;New Braunfels;Clinic;(830) 606-5533"
"Texas;Texas MedClinic Urgent Care;1922 State Hwy 46 W;New Braunfels;Clinic;(830) 632-5092"
"Texas;Texas MedClinic Urgent Care;4851 North IH 35;Round Rock;Clinic;(512) 486-6140"
"Texas;Texas MedClinic Urgent Care;11811 Blanco Road;San Antonio;Clinic;(210) 341-5588"
"Texas;Texas MedClinic Urgent Care;6530 W Loop 1604 N;San Antonio;Clinic;(210) 476-5577"
"Texas;Texas MedClinic Urgent Care;2530 SW Military Drive;San Antonio;Clinic;(210) 476-5599"
"Texas;Texas MedClinic Urgent Care;6570 Ingram Road;San Antonio;Clinic;(210) 520-5588"
"Texas;Texas MedClinic Urgent Care;323 North Loop 1604 West;San Antonio;Clinic;(210) 549-5893"
"Texas;Texas MedClinic Urgent Care;7460 IH-35 North;San Antonio;Clinic;(210) 655-5529"
"Texas;Texas MedClinic Urgent Care;8519 State Hwy 151;San Antonio;Clinic;(210) 682-5577"
"Texas;Texas MedClinic Urgent Care;9207 North Loop 1604 West;San Antonio;Clinic;(210) 695-4884"
"Texas;Texas MedClinic Urgent Care;9885 IH-10 West;San Antonio;Clinic;(210) 696-5599"
"Texas;Texas MedClinic Urgent Care;23611 W IH-10;San Antonio;Clinic;(210) 698-6617"
"Texas;Texas MedClinic Urgent Care;1007 N. E. Loop 410;San Antonio;Clinic;(210) 821-5598"
"Texas;Texas MedClinic Urgent Care;1111 Southeast Military Dr.;San Antonio;Clinic;(210) 927-5580"
"Texas;Texas MedClinic Urgent Care;8341 Agora Parkway;Selma;Clinic;(210) 659-5533"
"Texas;Texas MedClinic Urgent Care;426 Singing Oaks;Spring Branch;Clinic;(830) 632-5740"
"Texas;Texas Tech University Health Sciences Center;3401 SE 10th Ave;Amarillo;Drive-thru;806-378-6300"
"Texas;The Colony ER;4780 State Hwy 121;The Colony;Drive-thru;214-469-2500"
"Texas;The Emergency Center;3321 S. Cooper St.;Arlington;Clinic;817-835-9746"
"Texas;Toney Berger Activity Center;3200 Jones Rd;Austin;Drive-thru;"
"Texas;Twin Fountains Medical Center;3308 E Main St;Alice;Drive-thru;361-998-9970"
"Texas;Twin Fountains Medical Center;1402 E Houston St.;Beeville;Drive-thru;361-362-9711"
"Texas;Twin Fountains Medical Center;108 Twin Fountains Dr;Victoria;Drive-thru;361-578-3363"
"Texas;UMC Health System;602 Indiana Avenue;Lubbock;Drive-thru;806-761-0111"
"Texas;United Memorial Medical Center;510 West Tidwell;Houston;Drive-thru;"
"Texas;University Urgent Care;3107 Greene Avenue;Fort Worth;Clinic;817-587-0465"
"Texas;Urgentology Care;4130 N. Collins St.;Arlington;Clinic;817.799.7273"
"Texas;UT Physicians Multispecialty;7364 Antoine Drive;Houston;Drive-thru;713-486-CO19(2619)"
"Texas;UT Physicians Sienna Drive-Thru;8810 Hwy. 6, Ste. 100;Missouri City;Drive-thru;713-486-2619"
"Texas;Walgreens;2060 S Buckner Blvd;Dallas;Drive-thru;"
"Texas;Walgreens;100 N Americas Ave;El Paso;Drive-thru;"
"Texas;Walgreens;8600 Camp Bowie West Blvd;Fort Worth;Drive-thru;"
"Texas;Walgreens;14531 Westheimer Rd;Houston;Drive-thru;"
"Texas;Walgreens;8301 Broadway St;Houston;Drive-thru;"
"Texas;Walgreens;1330 N Belt Line Rd;Irving;Drive-thru;"
"Texas;Walgreens;101 W Southmore Ave;Pasadena;Drive-thru;"
"Texas;Walgreens;4351 Thousand Oaks Dr;San Antonio;Drive-thru;"
"Texas;Walmart;3700 E Interstate 40;Amarillo;Drive-thru;"
"Texas;Walmart;4610 S Coulter St;Amarillo;Drive-thru;"
"Texas;Walmart;5730 W Amarillo Blvd;Amarillo;Drive-thru;"
"Texas;Walmart;1025 W Trinity Mills Rd;Carrollton;Drive-thru;"
"Texas;Walmart;765 Hurst St;Center;Drive-thru;"
"Texas;Walmart;18700 Highway 105 W;Conroe;Drive-thru;"
"Texas;Walmart;9410 Webb Chapel Rd;Dallas;Drive-thru;800-635-8611"
"Texas;Walmart;15757 Coit Rd;Dallas;Drive-thru;"
"Texas;Walmart;951 W Belt Line Rd;Desoto;Drive-thru;"
"Texas;Walmart;1850 N Zaragoza Rd;El Paso;Drive-thru;"
"Texas;Walmart;4530 Woodrow Bean;El Paso;Drive-thru;"
"Texas;Walmart;7555 N Mesa St;El Paso;Drive-thru;"
"Texas;Walmart;802 E US Highway 80;Forney;Drive-thru;"
"Texas;Walmart;8520 N Beach St;Fort Worth;Drive-thru;"
"Texas;Walmart;5302 N Garland Ave;Garland;Drive-thru;"
"Texas;Walmart;11415 Quaker Ave;Lubbock;Drive-thru;"
"Texas;Walmart;1721 N Custer Rd;McKinney;Drive-thru;"
"Texas;Walmart;20310 US 59;New Caney;Drive-thru;"
"Texas;Walmart;10505 Broadway St;Pearland;Drive-thru;"
"Texas;Walmart;1710 Broadway St;Pearland;Drive-thru;"
"Texas;Walmart;2501 Lakeview Pkwy;Rowlett;Drive-thru;"
"Texas;Walmart;8015 Woodbridge Parkway;Sachse;Drive-thru;"
"Texas;Walmart;8923 W Military Drive;San Antonio;Drive-thru;"
"Texas;Walmart;401 E W US Hwy 82;Sherman;Drive-thru;"
"Texas;Walmart;1025 Sawdust Rd;Spring;Drive-thru;"
"Texas;WellHealth;6155 Sports Village Rd Suite 100;Frisco;Drive-thru;469-789-2595"
"Texas;Westex Urgent Care;3401 Greenbriar Dr., Suite 200;Midland;Clinic;432-218-5179"
"Texas;Westex Urgent Care;210 W. Longview, Suite A;Midland;Clinic;432-218-5281"
"Texas;Westex Urgent Care;1941 E. 37th St.;Odessa;Clinic;432-203-3147"
"Texas;Wise Health;7214 Crawford Rd.;Argyle;Clinic;(940) 293-2888"
"Texas;Women's Memorial Hermann The Woodlands Medical Center;9250 Pinecroft Drive;The Woodlands;Clinic;(713) 897-2300"
"Texas;Women’s Memorial Hermann Memorial City Hospital;929 Gessner Road;Houston;Clinic;(713) 242-3000"
";;;;;"
"Utah;Alta View InstaCare;9450 S 1300 E;Sandy;Drive-thru;"
"Utah;American Fork Hospital;170 N 1100 E;American Fork;Drive-thru/Walk-in;844-442-5224"
"Utah;Bear River Clinic;935 N 1000 W;Tremonton;Drive-thru/Walk-in;844-442-5224"
"Utah;Cedar City InstaCare;962 Sage Dr;Cedar City;Drive-thru/Walk-in;844-442-5224"
"Utah;Cottonwood InstaCare;181 E Medical Tower Dr;Murray;Drive-thru/Walk-in;844-442-5224"
"Utah;Davis Hospital and Medical Center;1600 Antelope Drive;Layton;Drive-thru;801-984-1577"
"Utah;Dixie Regional Medical Center - 400 E Campus;376 E 500 S;St. George;Drive-thru/Walk-in;844-442-5224"
"Utah;Ephraim Clinic;525 N Main St;Ephraim;Drive-thru/Walk-in;844-442-5224"
"Utah;Farmington Health Center;165 N. University Ave;Farmington;Drive-thru;801-587-0712"
"Utah;Fillmore Clinic;700 S Highway 99;Fillmore;Drive-thru/Walk-in;844-442-5224"
"Utah;Garfield Memorial Hospital;200 N 400 E;Panguitch;Drive-thru;"
"Utah;Heber Valley InstaCare;1485 South Hwy 40;Heber;Drive-thru;844-442-5224"
"Utah;Herber InstaCare;1485 S Highway 40 Ste G;Heber;Drive-thru;"
"Utah;Intermountain Park City Hospital parking lot;900 Round Valley Drive;Park City;Drive-thru;844-442-5224"
"Utah;Jordan Valley Medical Center;3580 West 9000 South;West Jordan;Drive-thru;801-984-1577"
"Utah;Layton Clinic;2075 N University Park Blvd;Layton;Drive-thru/Walk-in;844-442-5224"
"Utah;Mountain Point Medical Center;3000 North Triumph Blvd;Lehi;Drive-thru;801-984-1577"
"Utah;North Cache Valley InstaCare;4088 N HWY 91;Hyde Park;Drive-thru/Walk-in;844-442-5224"
"Utah;North Temple Clinic;54 N 800 W;Salt Lake City;Drive-thru/Walk-in;844-442-5224"
"Utah;Park City Hospital;300 Round Valley Drive;Park City;Drive-thru/Walk-in;844-442-5224"
"Utah;Park City InstaCare;1750 Sidewinder Drive;Park City;Drive-thru;844-442-5224"
"Utah;Provo Town Centre Mall;1200 Towne Centre Blvd;Provo;Drive-thru;"
"Utah;Redwood Health Center;1525 2100 South;Salt Lake City;Drive-thru;801-587-0712"
"Utah;Salt Lake InstaCare;389 S 900 E;Salt Lake City;Drive-thru/Walk-in;844-442-5224"
"Utah;Saratoga Springs InstaCare;354 W State Rd 73;Saratoga Springs;Drive-thru/Walk-in;844-442-5224"
"Utah;Sevier Valley Clinic;1000 N Main St Ste A;Richfield;Drive-thru/Walk-in;844-442-5224"
"Utah;South Jordan Health Center;5126 W. Daybreak Pkwy;South Jordan;Drive-thru;801-587-0712"
"Utah;Southridge InstaCare;3723 W 12600 S Ste 150;Riverton;Drive-thru/Walk-in;844-442-5224"
"Utah;Springville InstaCare;762 W 400 S;Springfield;Drive-thru/Walk-in;844-442-5224"
"Utah;Sugar House Health Center;1280 E. Stringham Ave;Salt Lake City;Drive-thru;801-587-0712"
"Utah;Taylorsville InstaCare;3845 W 4700 S;Taylorsville;Drive-thru/Walk-in;844-442-5224"
"Utah;Timpanogos Regional Hospital;750 W 800 N;Orem;Drive-thru;"
"Utah;Tooele InstaCare;777 N Main St;Tooele;Drive-thru/Walk-in;844-442-5224"
"Utah;Walgreens;4668 S Redwood Rd;Taylorsville;Drive-thru;"
"Utah;White Sage Family Medical Clinic;130 White Sage Ave;Delta;Drive-thru/Walk-in;844-442-5224"
"Vermont;ClearChoiceMD Rutland;173 South Main Street;Rutland;Clinic;(802) 772-4165"
"Vermont;ClearChoiceMD South Burlington;1200 Williston Road;South Burlington;Clinic;(802) 448-8205"
"Vermont;ClearChoiceMD Urgent Care;1154 Puney Rd;Brattleboro;Clinic;802-490-2100"
"Vermont;Gifford Medical Center;44 South Main Street;Randolph;Drive-thru;(802) 728-7000"
"Vermont;Northeastern Vermont Regional Hospital;1315 Hospital Dr.;St. Johnsbury;Drive-thru;(802) 748-8141"
"Vermont;O'Brien Community Center;85 Prospect Street;Winooski;Walk-thru;"
"Vermont;Southwestern Vermont Medical Center;100 Hospital Dr;Bennington;Clinic;(802) 442-6361"
"Vermont;Southwestern Vermont Medical Center;140 Hospital Drive;Bennington;Drive-thru;"
"Vermont;Springfield Health Center;100 River Street;Springfield;Clinic;(802) 886-8959"
"Vermont;St. Johnsbury Community Health Center;185 Sherman Drive;St. Johnsbury;Clinic;(802) 748-5041"
"Vermont;Student Health Services;425 Pearl St.;Burlington;Clinic;(802) 656-3350"
"Vermont;UVM Drive thru @ Champlain Valley Expo;105 Pearl Street;Essex Junction;Drive-thru;(802) 878-5545"
"Vermont;UVMHN-Porter Medical Center;115 Porter Drive;Middlebury;Drive-thru;(802) 388-4701"
"Vermont;Wells River Health Center;65 Main St N;Wells River;Drive-thru;(802) 757-2325"
"Vermont;White River Junction VA Medical Center;215 North Main Street;White River Junction;Clinic;(802) 295-9363, Ext. 6364"
"Virginia;AllCare;6020 Richmond Highway, Suite 102;Alexandria;Drive-thru;"
"Virginia;Arlington Mill Community Center;909 South Dinwiddie Street.;Arlington;Clinic;703-558-5766"
"Virginia;Central Virginia Health System;8380 Boydton Plank Road;Alberta;Clinic;434-949-7211"
"Virginia;Central Virginia Health System;11814 King William Road;Aylett;Clinic;804-769-3022"
