Eligibility,Link
coronavirus symptoms; need referral,https://healthcare.utah.edu/publicaffairs/news/2020/03/covid19-evaluations.php
Call first,https://intermountainhealthcare.org/locations/location-details/taylorsville-clinic/taylorsville-instacare/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
get assessed here http://testutah.com,https://timphospital.com/covid-19/
Call first,https://intermountainhealthcare.org/locations/location-details/tooele-instacare/tooele-instacare/
Appointment only – complete questionnaire: Walgreens.com/Covid19Testing,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
Call first,https://intermountainhealthcare.org/locations/white-sage-family-medicine/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://ccmdcenters.com/coronavirus2019
,https://giffordhealthcare.org/gifford-continues-community-covid-19-testing-with-drive-up-service/
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
Register: https://humanresources.vermont.gov/winooski,https://www.healthvermont.gov/response/coronavirus-covid-19/resources#testing
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
appt only,https://svhealthcare.org/COVID-19/Testing/
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.uvm.edu/health/covid19-testing
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://www.healthvermont.gov/response/coronavirus-covid-19/testing-covid-19
,https://allcarefamilymed.com/coronavirus
must have doctors referral,https://health.arlingtonva.us/covid-19-coronavirus-updates/covid-19-testing/
,https://cvhsinc.org/locations/schc
,https://cvhsinc.org/locations/kwdcd
,https://cvhsinc.org/locations/cfp
,https://cvhsinc.org/locations/ccrhs
,https://cvhsinc.org/locations/cpc
,https://cvhsinc.org/locations/nfpp
,https://cvhsinc.org/locations/safp
,https://cvhsinc.org/locations/hcwf
,https://cvhsinc.org/locations/chcrr
,https://cvhsinc.org/locations/hwcl
,https://cvhsinc.org/locations/cvchc
,https://cvhsinc.org/locations/aahwc
,https://cvhsinc.org/locations/phca
,https://cvhsinc.org/locations/hpg
,https://cvhsinc.org/locations/wmc
appt only,https://www.crossoverministry.org/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://dailyplanetva.org/coronavirus-covid-19/
,https://www.inova.org/patient-and-visitor-information/covid-19-advisory
,https://www.inova.org/patient-and-visitor-information/covid-19-advisory
,https://fairfaxcountyemergency.wpcomstaging.com/2020/03/25/three-inova-respiratory-illness-clinics-open-today/
,https://www.inova.org/patient-and-visitor-information/covid-19-advisory
,
,
Need referral,https://healthycommunitymhc.org/local-covid-19-testing-site-continues-to-be-community-effort/
,https://www.medstarhealth.org/mhs/urgent-care/alexandria/?utm_campaign=mhs_citations&utm_medium=ad_listings&utm_source=rio_seo&utm_term=mpc
appt - call for screening,https://www.patientfirst.com/locations/washington-dc/manassas
Appt Only,https://www.patientfirst.com/locations/richmond/parham
appt - call for screening,https://www.patientfirst.com/locations/washington-dc/garrisonville
need referral,https://pmpediatrics.com/location/virginia-fairfax/
visit link for prescreen,https://www.projectbaseline.com/study/covid-19/#study-locations
visit link for prescreen,https://www.projectbaseline.com/study/covid-19/#study-locations
,https://www.riteaid.com/pharmacy/services/covid-19-testing
,https://www.velocityuc.com/blog/velocity-urgent-care-now-has-covid-19-antibody-testing/
appt only,https://www.virginiahospitalcenter.com/
Appointment only – complete questionnaire: Walgreens.com/Covid19Testing,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
,https://corporate.walmart.com/covid19testing
,https://corporate.walmart.com/covid19testing
,https://corporate.walmart.com/covid19testing
,https://corporate.walmart.com/covid19testing
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
Register online,https://www.kitsapsun.com/story/news/2020/04/07/kitsap-drive-thru-covid-testing-near-me-coronavirus-washington-cases/2964380001/
,https://www.yakimacounty.us/2401/Yakima-County-COVID-19-Testing-Sites
,https://www.yakimacounty.us/2401/Yakima-County-COVID-19-Testing-Sites
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://srhd.org/media/documents/ScreeningLocationFlyer_8.5x11.pdf
,https://srhd.org/media/documents/ScreeningLocationFlyer_8.5x11.pdf
,https://srhd.org/media/documents/ScreeningLocationFlyer_8.5x11.pdf
,https://srhd.org/media/documents/ScreeningLocationFlyer_8.5x11.pdf
,https://www.chcsno.org/coronavirus-advisory/
,https://www.chcsno.org/coronavirus-advisory/
,https://www.chifranciscan.org/patients-and-visitors/covid-19.html
,https://www.chifranciscan.org/patients-and-visitors/covid-19.html
,https://www.chifranciscan.org/patients-and-visitors/covid-19.html
,https://www.chifranciscan.org/patients-and-visitors/covid-19.html
,https://www.chifranciscan.org/patients-and-visitors/covid-19.html
,http://www.tribaltribune.com/news/article_897b1956-865a-11ea-9c5d-b78c7dd47d0d.html?fbclid=IwAR1zjwMlKA9TLhcFVWHnktc5yS4bj1Rgb4V8EbhS9N0QRIDjzoLvW1-Y0Vo
,http://www.tribaltribune.com/news/article_897b1956-865a-11ea-9c5d-b78c7dd47d0d.html?fbclid=IwAR1zjwMlKA9TLhcFVWHnktc5yS4bj1Rgb4V8EbhS9N0QRIDjzoLvW1-Y0Vo
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.bouldermedicalcenter.com/covid-19-novel-coronavirus-update/
,https://www.kingcounty.gov/depts/health/locations/downtown.aspx
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
,https://www.doineedacovid19test.com/HMEastCounty.htm
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
Call to schedule,https://everettclinic.com/departments/infectious-disease/coronavirus-covid-19/covid-19-drive-thru-testing
Call to schedule,https://everettclinic.com/departments/infectious-disease/coronavirus-covid-19/covid-19-drive-thru-testing
,https://www.snohd.org/503/Drive-Thru-Testing-Available-by-Appointm
virtual visit/prescreen for appt,https://www.evergreenhealth.com/coronavirus
,https://www.seamar.org/download/2020_06_25-community-testing.pdf
,http://www.fcphd.org/covidinfo.html
,https://srhd.org/media/documents/ScreeningLocationFlyer_8.5x11.pdf
,https://www.healthpointchc.org/health-services/covid-19-testing
,https://www.yakimacounty.us/2401/Yakima-County-COVID-19-Testing-Sites
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
,https://www.indigourgentcare.com/coronavirus
